date,open,high,low,close,volume
2024-10-01,18154.9395,18162.7207,17779.7715,17910.3594,5039405088
2024-10-02,17867.125,17978.5742,17767.791,17925.123,4802096580
2024-10-03,17859.4863,18011.252,17826.416,17918.4746,4566620977
2024-10-04,18130.4219,18145.2754,17952.3008,18137.8496,4448420360
2024-10-07,18080.1152,18096.332,17900.0352,17923.9043,4543233172
2024-10-08,18017.9297,18203.0449,17989.6973,18182.916,4952111496
2024-10-09,18179.2207,18302.0527,18133.0195,18291.6172,4592897368
2024-10-10,18200.6172,18333.3867,18154.1797,18282.0488,5194923159
2024-10-11,18217.7344,18375.5352,18208.4414,18342.9375,4528155701
2024-10-14,18426.6582,18547.916,18423.5996,18502.6855,4351715592
2024-10-15,18515.9727,18564.2461,18252.5215,18315.5859,5319044767
2024-10-16,18333.293,18383.1074,18214.9551,18367.0781,4704345364
2024-10-17,18537.2109,18541.459,18368.7949,18373.6094,5219469321
2024-10-18,18466.0059,18524.334,18452.5781,18489.5527,4598712478
2024-10-21,18456.4805,18543.5781,18377.625,18540.0059,5487136613
2024-10-22,18451.8613,18620.709,18413.4727,18573.1289,5827265588
2024-10-23,18502.0605,18509.1875,18146.6094,18276.6543,5505292860
2024-10-24,18384.1543,18435.3691,18305.418,18415.4863,5008493569
2024-10-25,18512.5762,18690.0078,18487.0625,18518.6055,5243778370
2024-10-28,18648.252,18671.0078,18563.0234,18567.1895,4974541616
2024-10-29,18576.0879,18753.1934,18509.5938,18712.748,6092980103
2024-10-30,18731.6934,18785.4941,18598.2363,18607.9316,5429833874
2024-10-31,18427.3105,18427.3105,18083.9512,18095.1504,4973565392
2024-11-01,18189.666,18363.9434,18181.5312,18239.918,5089373762
2024-11-04,18220.4258,18308.3008,18112.8301,18179.9844,4758358765
2024-11-05,18250.707,18449.6758,18250.707,18439.1699,6397392496
2024-11-06,18772.7617,19000.5,18730.207,18983.4648,6354060370
2024-11-07,19084.4277,19301.7012,19084.4277,19269.459,8525593078
2024-11-08,19255.1406,19318.5566,19224.4336,19286.7773,6410811211
2024-11-11,19355.3379,19366.0684,19193.2871,19298.7637,7185259171
2024-11-12,19289.8145,19343.0449,19168.5234,19281.4004,6935192443
2024-11-13,19286.457,19358.4824,19191.127,19230.7402,8799506922
2024-11-14,19256.0898,19275.8047,19073.3926,19107.6504,7946574825
2024-11-15,18929.916,18936.752,18598.873,18680.1211,7158810929
2024-11-18,18717.9336,18865.2773,18672.3027,18791.8066,7258237382
2024-11-19,18699.7051,18992.082,18689.832,18987.4688,6601569565
2024-11-20,18971.3105,18974.9082,18724.3867,18966.1426,6087205849
2024-11-21,19072.7812,19110.8906,18714.0566,18972.4199,6257967896
2024-11-22,18966.3203,19025.7734,18899.4824,19003.6504,5886475375
2024-11-25,19140.5859,19208.6777,18969.3477,19054.8359,7105453041
2024-11-26,19109.082,19184.3984,19100.7285,19174.2969,5769806861
2024-11-27,19132.9863,19133.1113,18937.1973,19060.4766,5032055979
2024-11-29,19087.4668,19245.4883,19066.5195,19218.166,3683104040
2024-12-02,19255.4258,19436.9219,19255.4258,19403.9473,5584677993
2024-12-03,19364.3438,19486.1445,19340.4082,19480.9102,5452090983
2024-12-04,19587.4766,19741.7617,19575.3945,19735.1152,6811241029
2024-12-05,19756.4004,19790.0332,19688.5898,19700.2578,6549119136
2024-12-06,19743.959,19863.1445,19734.4238,19859.7734,6185661336
2024-12-09,19824.0898,19872.7871,19698.0508,19736.6895,6718353708
2024-12-10,19796.3906,19887.082,19641.3418,19687.2422,5748601138
2024-12-11,19832.9551,20055.9336,19830.6367,20034.8945,5413605228
2024-12-12,19947.3359,20018.2441,19897.3848,19902.8418,6079266483
2024-12-13,19995.1777,20061.6543,19817.4727,19926.7246,5324279777
2024-12-16,20016.1211,20204.582,19988.1152,20173.8906,8054249700
2024-12-17,20095.6172,20148.8281,20004.7344,20109.0605,8743165795
2024-12-18,20114.9824,20179.7676,19336.5859,19392.6934,8984120060
2024-12-19,19565.6641,19623.0176,19357.7559,19372.7676,6996810127
2024-12-20,19190.043,19758.6113,19168.3809,19572.5977,7072316840
2024-12-23,19641.0508,19772.0938,19504.6777,19764.8848,6167289168
2024-12-24,19818.4746,20031.127,19813.7637,20031.127,4334374158
2024-12-26,19979.25,20070.084,19888.1113,20020.3574,5971826217
2024-12-27,19896.7676,19904.7695,19553.3965,19722.0312,7126418565
2024-12-30,19460.4141,19622.9316,19342.5059,19486.7852,7668508184
2024-12-31,19551.3574,19563.7188,19283.4082,19310.791,8204605742
2025-01-02,19403.9004,19517.8691,19117.5859,19280.793,7949448458
2025-01-03,19395.5117,19638.6641,19379.5742,19621.6777,7565759697
2025-01-06,19851.9902,20007.9473,19784.9941,19864.9805,8827795822
2025-01-07,19938.0781,19940.2129,19421.0215,19489.6797,12514015360
2025-01-08,19469.3652,19544.5039,19308.543,19478.877,8129954459
2025-01-10,19312.2598,19315.1133,19018.748,19161.627,7825055328
2025-01-13,18903.6641,19099.9688,18831.9062,19088.1016,7162166011
2025-01-14,19207.748,19273.1367,18926.6016,19044.3926,6501214217
2025-01-15,19350.3125,19548.9004,19299.3184,19511.2344,6524624746
2025-01-16,19573.8672,19579.8496,19335.6797,19338.2891,6447643641
2025-01-17,19655.5449,19709.6426,19543.3203,19630.1992,7313762722
2025-01-21,19734.3906,19789.625,19551.166,19756.7793,7291837206
2025-01-22,19903.0449,20068.5176,19903.0449,20009.3398,6165740257
2025-01-23,19906.9883,20053.6777,19892.5527,20053.6777,5814560148
2025-01-24,20087.1055,20118.6074,19897.1348,19954.3008,7185364070
2025-01-27,19234.043,19514.3535,19204.9531,19341.834,7357586249
2025-01-28,19418.2188,19759.4316,19294.6172,19733.5859,6025336821
2025-01-29,19695.6797,19699.8242,19479.5098,19632.3223,5490773722
2025-01-30,19697.5254,19785.7871,19483.834,19681.748,5980418402
2025-01-31,19832.334,19969.168,19575.207,19627.4414,6576364716
2025-02-03,19215.375,19502.127,19141.1465,19391.9551,7342358226
2025-02-04,19422.1699,19666.4434,19408.1797,19654.0156,5465478670
2025-02-05,19533.0527,19696.9355,19498.8984,19692.3301,5678363512
2025-02-06,19725.8281,19793.3594,19654.1055,19791.9902,6073367394
2025-02-07,19774.8672,19862.5449,19489.3574,19523.4023,6668072768
2025-02-10,19668.1777,19772.0391,19650.7871,19714.2695,8861295984
2025-02-11,19602.1113,19731.9336,19579.7676,19643.8555,8665210751
2025-02-12,19436.5117,19682.5098,19415.4844,19649.9512,7229359307
2025-02-13,19696.918,19952.1738,19675.8711,19945.6445,7651888587
2025-02-14,19956.8203,20045.7637,19932.1484,20026.7734,7396544777
2025-02-18,20090.5547,20110.1152,19909.7383,20041.2598,8066594751
2025-02-19,19994.502,20099.3906,19928.8945,20056.252,7595700673
2025-02-20,20029.1855,20041.1523,19795.0195,19962.3613,6728148479
2025-02-21,20006.6934,20016.6621,19510.9082,19524.0059,7684665173
2025-02-24,19590.8457,19644.2305,19275.4551,19286.9258,6103612130
2025-02-25,19242.6074,19256.3457,18871.5195,19026.3867,6438874515
2025-02-26,19109.3242,19286.0156,18966.4551,19075.2637,6160474195
2025-02-27,19212.3633,19242.6875,18535.2246,18544.418,6191042598
2025-02-28,18477.1699,18861.3262,18372.9863,18847.2793,6066070485
2025-03-03,18923.3594,18992.3027,18216.6289,18350.1914,6504846100
2025-03-04,18176.4336,18589.4902,17956.6035,18285.1621,6667619068
2025-03-05,18312.9648,18604.4668,18144.7266,18552.7344,6042639750
2025-03-06,18204.5273,18439.2402,17980.3926,18069.2559,6225417737
2025-03-07,18029.8477,18243.5762,17768.5918,18196.2207,7133900908
2025-03-10,17840.3203,17868.0742,17291.8203,17468.3223,6737822192
2025-03-11,17443.0938,17687.3945,17238.2363,17436.0957,7857315876
2025-03-12,17711.4102,17800.0977,17436.2656,17648.4492,6192197585
2025-03-13,17598.5645,17621.9102,17239.4395,17303.0137,5728945556
2025-03-14,17523.3008,17773.4844,17491.0762,17754.0859,5738121216
2025-03-17,17722.5449,17925.9395,17645.873,17808.6641,5493657052
2025-03-18,17662.5684,17682.9199,17431.6699,17504.1172,5601500368
2025-03-19,17590.1152,17917.5449,17533.9355,17750.791,5418503018
2025-03-20,17586.0605,17903.1992,17576.8242,17691.627,5316893077
2025-03-21,17519.8379,17798.0566,17474.8086,17784.0508,7928072585
2025-03-24,18046.1855,18210.0469,18030.6836,18188.5918,5923825254
2025-03-25,18207.9648,18281.1348,18170.416,18271.8555,5713797706
2025-03-26,18217.3301,18236.5527,17837.2617,17899.0156,8212114606
2025-03-27,17811.2383,17988.0156,17743.8027,17804.0332,7057085033
2025-03-28,17722.0859,17763.2754,17283.0645,17322.9902,6016007054
2025-03-31,17045.4434,17334.9824,16854.3711,17299.2871,7032639786
2025-04-01,17221.5488,17506.584,17149.3574,17449.8906,6774165770
2025-04-02,17207.0059,17716.5215,17181.2715,17601.0469,8058196166
2025-04-03,16790.5254,16889.3438,16533.043,16550.6055,7644470993
2025-04-04,16045.5996,16128.1562,15575.6768,15587.7861,8275619717
2025-04-07,14978.0273,16292.2773,14784.0312,15603.2617,9188485497
2025-04-08,16181.041,16316.5049,15053.3867,15267.9131,7988111388
2025-04-09,15295.4414,17202.9375,15270.2803,17124.9727,11072524585
2025-04-10,16635.4531,16712.3672,15894.2646,16387.3105,9494757397
2025-04-11,16358.5312,16753.4082,16228.04,16724.4551,7588778614
2025-04-14,17120.4414,17136.5547,16661.2617,16831.4844,8171326474
2025-04-15,16842.3926,16979.9629,16753.2148,16823.168,6660474396
2025-04-16,16499.6934,16600.3652,16066.4619,16307.1602,6381918723
2025-04-17,16399.9727,16408.5078,16181.1738,16286.4473,5886287064
2025-04-21,16052.7646,16066.792,15685.335,15870.9004,5341716050
2025-04-22,16079.9395,16410.5566,16038.7305,16300.418,5495411528
2025-04-23,16880.291,17029.8633,16642.6641,16708.0508,7390885674
2025-04-24,16754.7559,17174.3496,16744.9668,17166.043,6213620577
2025-04-25,17182.1113,17404.4902,17110.7168,17382.9395,6400032062
2025-04-28,17390.9277,17467.3477,17128.707,17366.1328,9329226390
2025-04-29,17270.7578,17500.4141,17256.1992,17461.3184,12170867414
2025-04-30,17099.9766,17483.8242,16959.5312,17446.3418,6831698111
2025-05-01,17793.1367,17922.8281,17688.1055,17710.7402,6965163878
2025-05-02,17868.7598,18048.8301,17812.0449,17977.7285,6788321571
2025-05-05,17817.0137,17965.6406,17792.084,17844.2402,6273200951
2025-05-06,17623.209,17830.3516,17592.8809,17689.6582,6176625596
2025-05-07,17706.8281,17820.2949,17503.0137,17738.1621,7108648922
2025-05-08,17920.1543,18096.002,17776.0039,17928.1387,7071444772
2025-05-09,18022.5488,18068.8984,17853.8359,17928.916,7957777128
2025-05-12,18674.5547,18710.2188,18472.709,18708.3438,9584664111
2025-05-13,18761.2344,19065.9551,18745.502,19010.084,7463718231
2025-05-14,19074.7227,19174.5488,19023.6094,19146.8086,10578864495
2025-05-15,19031.2422,19207.2246,18967.7793,19112.3184,9073299279
2025-05-16,19151.541,19213.4199,19038.4766,19211.1016,9535388606
2025-05-19,18937.418,19227.2207,18937.418,19215.4629,12032572590
2025-05-20,19132.0566,19186.6855,19015.625,19142.7148,7969868865
2025-05-21,19002.9414,19241.4141,18799.2031,18872.6426,9776356644
2025-05-22,18888.0488,19061.1133,18840.3418,18925.7344,7150087835
2025-05-23,18622.3789,18841.5195,18599.6875,18737.207,7663319379
2025-05-27,19014.4355,19210.9453,18961.6875,19199.1641,7884935996
2025-05-28,19232.6191,19276.8301,19084.3809,19100.9375,7262425261
2025-05-29,19389.3926,19389.3926,19091.543,19175.8711,10031303499
2025-05-30,19131.2188,19157.7812,18847.7441,19113.7656,7851475486
2025-06-02,19063.0605,19252.7148,18985.3027,19242.6133,6805934409
2025-06-03,19288.6582,19459.2832,19224.7031,19398.957,7105351829
2025-06-04,19434.9395,19493.4512,19359.0898,19460.4883,6800766648
2025-06-05,19518.1973,19610.5117,19226.2148,19298.4492,7296662943
2025-06-06,19526.9941,19593.1816,19464.8379,19529.9531,6220887391
2025-06-09,19573.1387,19637.5566,19531.1016,19591.2363,8556377677
2025-06-10,19620.1074,19730.377,19539.0879,19714.9883,10238119874
2025-06-11,19779.3555,19800.459,19551.3438,19615.877,9177941270
2025-06-12,19578.873,19690.6074,19553.5605,19662.4844,15305374031
2025-06-13,19450.9238,19591.873,19367.416,19406.8262,7819746544
2025-06-16,19550.75,19733.3066,19550.75,19701.2129,8765866589
2025-06-17,19627.082,19666.5625,19485.4434,19521.0918,7660441752
2025-06-18,19526.918,19660.7656,19489.5645,19546.2734,6875527523
2025-06-20,19639.4082,19696.1133,19380.5781,19447.4102,8885664457
2025-06-23,19427.0078,19643.6973,19334.9824,19630.9746,7773738305
2025-06-24,19809.6152,19946.7207,19795.2871,19912.5332,7297093199
2025-06-25,20013.9473,20052.7812,19918.0762,19973.5527,7204129293
2025-06-26,20062.1875,20187.1504,19982.4785,20167.9141,7506166725
2025-06-27,20217.2637,20311.5059,20095.0488,20273.459,9844615653
2025-06-30,20360.1523,20418.3086,20266.3613,20369.7344,7264175860
2025-07-01,20290.6113,20339.0449,20105.416,20202.8887,7481248980
2025-07-02,20184.373,20397.2168,20181.7363,20393.1289,7361664616
2025-07-03,20497.6641,20624.5098,20480.2227,20601.1016,5570648055
2025-07-07,20490.5488,20511.8184,20323.0156,20412.5156,7333249711
2025-07-08,20466.9258,20480.8926,20377.3555,20418.4629,7568993638
2025-07-09,20522.0859,20645.4082,20486.3848,20611.3379,9086329694
2025-07-10,20636.4766,20655.3906,20495.1406,20630.6641,8844343387
2025-07-11,20562.8828,20647.9746,20509.752,20585.5273,7253625861
2025-07-14,20592.5645,20672.3398,20492.6289,20640.3281,7185773823
2025-07-15,20822.7598,20836.0371,20670.5781,20677.7988,7415064537
2025-07-16,20717.8086,20751.0469,20507.0645,20730.4902,7891835543
2025-07-17,20760.3223,20911.8262,20735.5469,20884.2676,9056863905
2025-07-18,20959.5703,20980.5566,20846.1152,20895.6562,8365478147
2025-07-21,20960.3301,21077.3672,20957.4414,20974.1738,11109286306
2025-07-22,20982.2051,20985.3398,20750.8965,20892.6855,9563228644
2025-07-23,20966.4668,21023.8516,20870.668,21020.0176,10012298243
2025-07-24,21083.8184,21113.1016,21001.6816,21057.959,11622734177
2025-07-25,21059.9414,21159.8027,21036.8535,21108.3164,10082106457
2025-07-28,21176.4004,21202.1797,21122.1172,21178.584,9654870493
2025-07-29,21286.7246,21303.9551,21081.6855,21098.291,9072692128
2025-07-30,21140.3965,21230.8809,21016.9219,21129.6738,8349677703
2025-07-31,21457.4805,21457.4805,21078.6738,21122.4492,8745085971
2025-08-01,20830.6426,20865.625,20560.1719,20650.1328,8272383792
2025-08-04,20853.9062,21055.2383,20833.8574,21053.582,6356689518
2025-08-05,21092.0977,21138.7148,20893.2891,20916.5508,6988598167
2025-08-06,20955.2227,21183.877,20937.4863,21169.4238,7557876727
2025-08-07,21325.0098,21408.1523,21090.0488,21242.6973,7873070789
2025-08-08,21316.3652,21464.5254,21284.9746,21450.0215,7691938269
2025-08-11,21459.6543,21549.7324,21346.6211,21385.4043,8083355511
2025-08-12,21507.4414,21689.6777,21386.2539,21681.9043,7297620547
2025-08-13,21764.5488,21803.748,21645.1426,21713.1406,7665081969
2025-08-14,21649.2109,21766.291,21627.1289,21710.6699,8054181598
2025-08-15,21709.3359,21716.1758,21567.4629,21622.9766,7213109126
2025-08-18,21616.8203,21651.498,21559.3301,21629.7734,7471228233
2025-08-19,21607.4531,21610.2402,21277.7109,21314.9512,7429955969
2025-08-20,21269.668,21269.668,20905.9902,21172.8574,6624138094
2025-08-21,21112.5234,21198.7578,21013.5312,21100.3125,5659506390
2025-08-22,21139.8262,21545.4258,21092.3555,21496.5352,8162606712
2025-08-25,21466.4668,21572.1777,21400.084,21449.291,7521034433
2025-08-26,21443.6309,21550.9238,21389.1035,21544.2695,8147935006
2025-08-27,21526.334,21616.1738,21476.2988,21590.1406,7055105221
2025-08-28,21619.2734,21742.457,21534.9414,21705.1582,6906243352
2025-08-29,21630.3262,21631.1504,21397.9805,21455.5527,6709557221
2025-09-02,21086.5742,21293.6895,21033.0469,21279.6309,7140079090
2025-09-03,21461.627,21553.9844,21370.9805,21497.7266,6457625598
2025-09-04,21539.9102,21711.959,21469.4043,21707.6934,6404178352
2025-09-05,21860.4414,21878.8125,21534.7246,21700.3887,7145072532
2025-09-08,21806.2246,21885.6211,21776.2441,21798.6992,7110567062
2025-09-09,21858.1699,21891.4219,21731.4766,21879.4883,7000374921
2025-09-10,21980.6016,22000.9688,21810.8418,21886.0605,7985673864
2025-09-11,21977.5156,22059.707,21908.8066,22043.0742,8921185461
2025-09-12,22078.6289,22182.3418,22031.6152,22141.1016,7710291402
2025-09-15,22243.1992,22352.25,22233.0039,22348.75,7645800667
2025-09-16,22397.498,22397.498,22308.7793,22333.959,7580790584
2025-09-17,22333.0156,22339.543,22058.916,22261.3262,8025474983
2025-09-18,22439.1113,22540.9297,22358.4844,22470.7246,9180138851
2025-09-19,22554.3145,22645.1113,22497.709,22631.4766,9902490845
2025-09-22,22606.5918,22801.8965,22590.8574,22788.9766,8530436998
2025-09-23,22782.7188,22785.127,22539.043,22573.4727,8711622530
2025-09-24,22656.0156,22657.4492,22396.998,22497.8555,8131211793
2025-09-25,22318.7656,22456.7773,22185.8652,22384.6973,8564583807
2025-09-26,22403.2734,22488.1816,22285.4395,22484.0684,7364241268
2025-09-29,22605.2988,22704.9023,22536.0547,22591.1543,7990894777
2025-09-30,22580.3594,22671.3906,22493.9629,22660.0098,7164441344
2025-10-01,22530.9453,22782.5801,22516.7363,22755.1562,8779272935
2025-10-02,22885.9043,22900.6016,22729.752,22844.0508,8355487935
2025-10-03,22886.1582,22925.4277,22695.8164,22780.5059,9179681712
2025-10-06,22894.3516,22991.7148,22827.5625,22941.668,9125208496
2025-10-07,22972.3691,23006.0703,22718.7637,22788.3633,8949348994
2025-10-08,22852.3242,23045.1367,22845.418,23043.377,9741631858
2025-10-09,23045.3301,23062.6211,22899.1641,23024.625,9545671393
2025-10-10,23043.5176,23119.9062,22193.0742,22204.4297,9089856479
2025-10-13,22578.6738,22718.748,22499.4902,22694.6074,7711119227
2025-10-14,22388.043,22691.0723,22213.7285,22521.7012,8352661757
2025-10-15,22738.4961,22841.6875,22427.7949,22670.0801,10088516082
2025-10-16,22764.3984,22886.8691,22404.6934,22562.5371,9859973434
2025-10-17,22489.8145,22736.0117,22396.6465,22679.9746,8036502830
2025-10-20,22844.8203,23031.873,22841.0,22990.543,8433667852
2025-10-21,22984.5508,23010.3496,22894.418,22953.666,9838155629
2025-10-22,22940.7891,22978.3965,22514.082,22740.3965,13060460051
2025-10-23,22751.3301,22983.4551,22732.1816,22941.7988,9157953843
2025-10-24,23143.2266,23261.2598,23127.9551,23204.8672,9228502550
2025-10-27,23537.3184,23658.6582,23493.957,23637.4551,9583818066
2025-10-28,23766.4629,23901.3574,23675.1914,23827.4941,9461925662
2025-10-29,23987.291,24019.9941,23763.9941,23958.4727,8768462480
2025-10-30,23793.082,23846.1328,23578.4688,23581.1445,9279902196
2025-10-31,23941.7754,23946.2324,23628.8242,23724.957,9038548411
2025-11-03,23951.9102,23976.8398,23764.8711,23834.7227,9164418494
2025-11-04,23458.2109,23644.1504,23333.3164,23348.6367,8810588627
2025-11-05,23358.0742,23636.5273,23286.8691,23499.7969,8841420767
2025-11-06,23461.2891,23469.5527,23011.0605,23053.9922,9157085877
2025-11-07,22892.918,23009.9141,22563.418,23004.5371,8092822132
2025-11-10,23354.8535,23569.6152,23290.0547,23527.1738,8145563750
2025-11-11,23407.7227,23508.4434,23315.2754,23468.3008,6375737231
2025-11-12,23563.8398,23564.0879,23278.2969,23406.457,6815768843
2025-11-13,23262.6445,23264.2656,22796.0723,22870.3555,9298607157
2025-11-14,22544.7246,23073.1816,22436.793,22900.5879,8747000420
2025-11-17,22788.3164,23044.5508,22559.5078,22708.0742,8337345570
2025-11-18,22565.9043,22643.0117,22231.1465,22432.8457,6992730823
2025-11-19,22459.2656,22821.2422,22385.2207,22564.2285,7118256360
2025-11-20,23057.002,23147.3301,22043.2031,22078.0488,8233244872
2025-11-21,22162.834,22531.8379,21898.2891,22273.082,7477032204
2025-11-24,22482.1562,22916.4023,22478.2715,22872.0059,6580211354
2025-11-25,22802.8477,23070.0898,22587.1094,23025.5918,7259086459
2025-11-26,23163.1934,23280.5781,23074.3906,23214.6895,6244292998
2025-11-28,23291.5879,23365.7949,23250.5117,23365.6855,3896040702
2025-12-01,23172.3418,23363.8496,23110.207,23275.9219,6753560401
2025-12-02,23379.75,23526.2344,23286.4609,23413.6738,6501452924
2025-12-03,23315.5801,23499.9258,23271.832,23454.0918,6367826473
